,,s,s,s
    2500,2026-06-16T11:41:22.582+09:00, 0.204E-01,  54.37399, 0.22447E+03
    2600,2026-06-16T11:41:31.663+09:00, 0.203E-01,  56.17358, 0.23346E+03
    2700,2026-06-16T11:41:40.587+09:00, 0.231E-01,  58.10575, 0.24230E+03
    2800,2026-06-16T11:41:49.728+09:00, 0.208E-01,  60.03735, 0.25136E+03
    2900,2026-06-16T11:41:58.883+09:00, 0.196E-01,  62.16339, 0.26042E+03
    3000,2026-06-16T11:42:07.208+09:00, 0.229E-01,  64.30038, 0.26867E+03
    3100,2026-06-16T11:42:16.219+09:00, 0.195E-01,  66.13546, 0.27761E+03
    3200,2026-06-16T11:42:25.461+09:00, 0.186E-01,  68.08314, 0.28676E+03
    3300,2026-06-16T11:42:34.653+09:00, 0.170E-01,  69.94835, 0.29588E+03
    3400,2026-06-16T11:42:43.262+09:00, 0.192E-01,  72.06178, 0.30440E+03
    3500,2026-06-16T11:42:52.216+09:00, 0.226E-01,  74.14318, 0.31327E+03
    3600,2026-06-16T11:43:01.241+09:00, 0.185E-01,  76.19084, 0.32221E+03
    3700,2026-06-16T11:43:10.309+09:00, 0.186E-01,  78.16514, 0.33120E+03
    3800,2026-06-16T11:43:19.297+09:00, 0.176E-01,  80.14790, 0.34010E+03
    3900,2026-06-16T11:43:27.722+09:00, 0.209E-01,  82.27470, 0.34845E+03
    4000,2026-06-16T11:43:36.823+09:00, 0.215E-01,  84.24542, 0.35746E+03
    4100,2026-06-16T11:43:45.944+09:00, 0.190E-01,  86.32722, 0.36650E+03
    4200,2026-06-16T11:43:55.079+09:00, 0.258E-01,  88.21587, 0.37556E+03
    4300,2026-06-16T11:44:04.074+09:00, 0.199E-01,  90.23747, 0.38447E+03
    4400,2026-06-16T11:44:12.595+09:00, 0.206E-01,  92.33693, 0.39291E+03
    4500,2026-06-16T11:44:21.697+09:00, 0.171E-01,  94.34042, 0.40193E+03
    4600,2026-06-16T11:44:30.871+09:00, 0.223E-01,  96.13697, 0.41103E+03
    4700,2026-06-16T11:44:39.830+09:00, 0.195E-01,  98.19484, 0.41990E+03
    4800,2026-06-16T11:44:48.470+09:00, 0.209E-01, 100.28187, 0.42847E+03
    4900,2026-06-16T11:44:57.506+09:00, 0.229E-01, 102.38206, 0.43742E+03
    5000,2026-06-16T11:45:06.472+09:00, 0.201E-01, 104.36819, 0.44631E+03
    5100,2026-06-16T11:45:15.471+09:00, 0.224E-01, 106.46969, 0.45522E+03
    5200,2026-06-16T11:45:24.590+09:00, 0.137E-01, 108.45774, 0.46426E+03
    5300,2026-06-16T11:45:33.050+09:00, 0.159E-01, 110.34236, 0.47265E+03
    5400,2026-06-16T11:45:42.202+09:00, 0.259E-01, 112.24039, 0.48171E+03
    5500,2026-06-16T11:45:51.421+09:00, 0.221E-01, 114.28645, 0.49085E+03
    5600,2026-06-16T11:46:00.440+09:00, 0.180E-01, 116.39561, 0.49979E+03
    5700,2026-06-16T11:46:09.143+09:00, 0.186E-01, 118.54743, 0.50841E+03
    5800,2026-06-16T11:46:17.985+09:00, 0.196E-01, 120.64335, 0.51717E+03
    5900,2026-06-16T11:46:27.042+09:00, 0.228E-01, 122.78460, 0.52614E+03
    6000,2026-06-16T11:46:35.985+09:00, 0.240E-01, 124.85995, 0.53500E+03
    6100,2026-06-16T11:46:45.027+09:00, 0.214E-01, 126.91323, 0.54396E+03
    6200,2026-06-16T11:46:53.500+09:00, 0.213E-01, 129.21619, 0.55236E+03
    6300,2026-06-16T11:47:02.572+09:00, 0.212E-01, 131.36669, 0.56135E+03
    6400,2026-06-16T11:47:11.752+09:00, 0.182E-01, 133.39310, 0.57044E+03
    6500,2026-06-16T11:47:20.819+09:00, 0.199E-01, 135.42354, 0.57943E+03
    6600,2026-06-16T11:47:29.756+09:00, 0.207E-01, 137.68319, 0.58829E+03
    6700,2026-06-16T11:47:38.482+09:00, 0.219E-01, 139.88768, 0.59694E+03
    6800,2026-06-16T11:47:47.760+09:00, 0.201E-01, 142.04686, 0.60614E+03
    6900,2026-06-16T11:47:56.807+09:00, 0.197E-01, 144.12300, 0.61511E+03
    7000,2026-06-16T11:48:06.120+09:00, 0.127E-01, 146.10571, 0.62435E+03
    7100,2026-06-16T11:48:14.565+09:00, 0.223E-01, 148.18302, 0.63273E+03
    7200,2026-06-16T11:48:23.835+09:00, 0.232E-01, 150.42743, 0.64193E+03
    7300,2026-06-16T11:48:33.042+09:00, 0.217E-01, 152.55097, 0.65106E+03
    7400,2026-06-16T11:48:42.194+09:00, 0.183E-01, 154.40812, 0.66013E+03
    7500,2026-06-16T11:48:50.633+09:00, 0.216E-01, 156.39621, 0.66851E+03
    7600,2026-06-16T11:48:59.864+09:00, 0.220E-01, 158.50740, 0.67766E+03
    7700,2026-06-16T11:49:09.047+09:00, 0.267E-01, 160.73145, 0.68678E+03
    7800,2026-06-16T11:49:18.282+09:00, 0.167E-01, 162.74934, 0.69594E+03
    7900,2026-06-16T11:49:26.964+09:00, 0.181E-01, 164.96058, 0.70455E+03
    8000,2026-06-16T11:49:36.016+09:00, 0.230E-01, 167.03517, 0.71353E+03
    8100,2026-06-16T11:49:45.120+09:00, 0.255E-01, 169.14387, 0.72256E+03
    8200,2026-06-16T11:49:54.358+09:00, 0.204E-01, 171.20160, 0.73173E+03
    8300,2026-06-16T11:50:03.324+09:00, 0.214E-01, 173.15899, 0.74062E+03
    8400,2026-06-16T11:50:12.082+09:00, 0.209E-01, 175.31684, 0.74931E+03
    8500,2026-06-16T11:50:21.284+09:00, 0.232E-01, 177.56232, 0.75843E+03
    8600,2026-06-16T11:50:30.361+09:00, 0.225E-01, 179.80606, 0.76744E+03
    8700,2026-06-16T11:50:39.567+09:00, 0.234E-01, 182.13087, 0.77656E+03
    8800,2026-06-16T11:50:48.117+09:00, 0.270E-01, 184.43562, 0.78505E+03
    8900,2026-06-16T11:50:57.363+09:00, 0.235E-01, 186.59626, 0.79422E+03
    9000,2026-06-16T11:51:06.489+09:00, 0.238E-01, 188.76838, 0.80327E+03
    9100,2026-06-16T11:51:15.585+09:00, 0.209E-01, 190.90885, 0.81229E+03
    9200,2026-06-16T11:51:24.073+09:00, 0.233E-01, 193.07503, 0.82071E+03
    9300,2026-06-16T11:51:33.257+09:00, 0.203E-01, 195.21669, 0.82982E+03
    9400,2026-06-16T11:51:42.450+09:00, 0.246E-01, 197.48860, 0.83894E+03
    9500,2026-06-16T11:51:51.594+09:00, 0.250E-01, 199.70346, 0.84801E+03
    9600,2026-06-16T11:52:00.328+09:00, 0.219E-01, 201.88946, 0.85668E+03
    9700,2026-06-16T11:52:09.344+09:00, 0.209E-01, 203.91462, 0.86562E+03
    9800,2026-06-16T11:52:18.476+09:00, 0.220E-01, 206.09701, 0.87468E+03
    9900,2026-06-16T11:52:27.577+09:00, 0.235E-01, 208.06872, 0.88371E+03
   10000,2026-06-16T11:52:36.575+09:00, 0.232E-01, 210.33426, 0.89263E+03
   10100,2026-06-16T11:52:45.245+09:00, 0.251E-01, 212.70420, 0.90123E+03
   10200,2026-06-16T11:52:54.434+09:00, 0.224E-01, 215.04427, 0.91035E+03
   10300,2026-06-16T11:53:03.441+09:00, 0.214E-01, 217.19221, 0.91929E+03
   10400,2026-06-16T11:53:12.616+09:00, 0.246E-01, 219.38291, 0.92839E+03
   10500,2026-06-16T11:53:21.075+09:00, 0.246E-01, 221.57248, 0.93678E+03
   10600,2026-06-16T11:53:30.296+09:00, 0.209E-01, 223.90091, 0.94593E+03
   10700,2026-06-16T11:53:39.498+09:00, 0.238E-01, 226.10631, 0.95505E+03
   10800,2026-06-16T11:53:48.584+09:00, 0.194E-01, 228.27636, 0.96406E+03
   10900,2026-06-16T11:53:57.151+09:00, 0.202E-01, 230.46618, 0.97256E+03
   11000,2026-06-16T11:54:06.297+09:00, 0.231E-01, 232.78303, 0.98162E+03
   11100,2026-06-16T11:54:15.623+09:00, 0.211E-01, 234.89753, 0.99087E+03
   11200,2026-06-16T11:54:24.766+09:00, 0.272E-01, 237.17570, 0.99994E+03
   11300,2026-06-16T11:54:33.473+09:00, 0.214E-01, 239.61360, 0.10086E+04
   11400,2026-06-16T11:54:42.571+09:00, 0.218E-01, 241.96349, 0.10176E+04
   11500,2026-06-16T11:54:51.572+09:00, 0.252E-01, 244.29478, 0.10265E+04
   11600,2026-06-16T11:55:00.828+09:00, 0.190E-01, 246.57433, 0.10357E+04
   11700,2026-06-16T11:55:09.825+09:00, 0.241E-01, 248.72952, 0.10446E+04
   11800,2026-06-16T11:55:18.381+09:00, 0.219E-01, 251.11352, 0.10531E+04
   11900,2026-06-16T11:55:27.547+09:00, 0.210E-01, 253.38113, 0.10622E+04
   12000,2026-06-16T11:55:36.717+09:00, 0.254E-01, 255.67260, 0.10713E+04
   12100,2026-06-16T11:55:45.869+09:00, 0.229E-01, 258.01616, 0.10803E+04
   12200,2026-06-16T11:55:54.393+09:00, 0.256E-01, 260.48940, 0.10888E+04
   12300,2026-06-16T11:56:03.634+09:00, 0.233E-01, 262.73848, 0.10979E+04
   12400,2026-06-16T11:56:12.898+09:00, 0.244E-01, 265.09526, 0.11071E+04
   12500,2026-06-16T11:56:21.930+09:00, 0.257E-01, 267.61171, 0.11161E+04
   12600,2026-06-16T11:56:30.663+09:00, 0.182E-01, 269.93896, 0.11248E+04
   12700,2026-06-16T11:56:39.660+09:00, 0.262E-01, 272.21616, 0.11337E+04
   12800,2026-06-16T11:56:48.757+09:00, 0.260E-01, 274.60609, 0.11427E+04
   12900,2026-06-16T11:56:58.031+09:00, 0.196E-01, 276.82137, 0.11519E+04
   13000,2026-06-16T11:57:06.932+09:00, 0.225E-01, 279.17344, 0.11607E+04
   13100,2026-06-16T11:57:15.927+09:00, 0.200E-01, 281.38421, 0.11696E+04
   13200,2026-06-16T11:57:24.972+09:00, 0.216E-01, 283.64121, 0.11786E+04
   13300,2026-06-16T11:57:34.090+09:00, 0.202E-01, 285.57728, 0.11876E+04
   13400,2026-06-16T11:57:43.395+09:00, 0.222E-01, 287.94812, 0.11969E+04
   13500,2026-06-16T11:57:51.970+09:00, 0.206E-01, 290.14881, 0.12054E+04
   13600,2026-06-16T11:58:01.100+09:00, 0.226E-01, 292.42845, 0.12144E+04
   13700,2026-06-16T11:58:10.194+09:00, 0.235E-01, 294.70776, 0.12234E+04
   13800,2026-06-16T11:58:19.432+09:00, 0.231E-01, 297.15019, 0.12326E+04
   13900,2026-06-16T11:58:27.871+09:00, 0.214E-01, 299.45509, 0.12410E+04
   13922,2026-06-16T11:58:29.974+09:00, 0.258E-01, 300.00000, 0.12430E+04
