,,s,s,s
    8400,2026-06-16T11:46:00.041+09:00, 0.228E-01, 173.93375, 0.65282E+03
    8500,2026-06-16T11:46:07.832+09:00, 0.221E-01, 176.07196, 0.66054E+03
    8600,2026-06-16T11:46:15.566+09:00, 0.262E-01, 178.36413, 0.66822E+03
    8700,2026-06-16T11:46:23.479+09:00, 0.239E-01, 180.74845, 0.67608E+03
    8800,2026-06-16T11:46:31.298+09:00, 0.219E-01, 182.92352, 0.68385E+03
    8900,2026-06-16T11:46:39.083+09:00, 0.206E-01, 185.10950, 0.69158E+03
    9000,2026-06-16T11:46:46.921+09:00, 0.207E-01, 187.28428, 0.69937E+03
    9100,2026-06-16T11:46:54.697+09:00, 0.218E-01, 189.42072, 0.70709E+03
    9200,2026-06-16T11:47:02.449+09:00, 0.212E-01, 191.60266, 0.71479E+03
    9300,2026-06-16T11:47:10.280+09:00, 0.221E-01, 193.71796, 0.72257E+03
    9400,2026-06-16T11:47:18.093+09:00, 0.232E-01, 195.99328, 0.73033E+03
    9500,2026-06-16T11:47:25.928+09:00, 0.237E-01, 198.16985, 0.73810E+03
    9600,2026-06-16T11:47:33.783+09:00, 0.208E-01, 200.34016, 0.74590E+03
    9700,2026-06-16T11:47:41.536+09:00, 0.225E-01, 202.52068, 0.75360E+03
    9800,2026-06-16T11:47:49.364+09:00, 0.244E-01, 204.77427, 0.76138E+03
    9900,2026-06-16T11:47:57.201+09:00, 0.232E-01, 206.98625, 0.76917E+03
   10000,2026-06-16T11:48:04.994+09:00, 0.224E-01, 209.22335, 0.77690E+03
   10100,2026-06-16T11:48:12.757+09:00, 0.252E-01, 211.51283, 0.78461E+03
   10200,2026-06-16T11:48:20.604+09:00, 0.210E-01, 213.90270, 0.79241E+03
   10300,2026-06-16T11:48:28.478+09:00, 0.213E-01, 216.30365, 0.80022E+03
   10400,2026-06-16T11:48:36.358+09:00, 0.257E-01, 218.57303, 0.80805E+03
   10500,2026-06-16T11:48:44.191+09:00, 0.213E-01, 220.80882, 0.81583E+03
   10600,2026-06-16T11:48:52.017+09:00, 0.226E-01, 223.04951, 0.82360E+03
   10700,2026-06-16T11:48:59.846+09:00, 0.209E-01, 225.24194, 0.83138E+03
   10800,2026-06-16T11:49:07.655+09:00, 0.254E-01, 227.25699, 0.83913E+03
   10900,2026-06-16T11:49:15.423+09:00, 0.152E-01, 228.96391, 0.84685E+03
   11000,2026-06-16T11:49:23.217+09:00, 0.217E-01, 230.83962, 0.85459E+03
   11100,2026-06-16T11:49:31.094+09:00, 0.179E-01, 232.84478, 0.86242E+03
   11200,2026-06-16T11:49:38.891+09:00, 0.219E-01, 235.04787, 0.87016E+03
   11300,2026-06-16T11:49:46.691+09:00, 0.224E-01, 237.23457, 0.87791E+03
   11400,2026-06-16T11:49:54.555+09:00, 0.251E-01, 239.50913, 0.88572E+03
   11500,2026-06-16T11:50:02.335+09:00, 0.229E-01, 241.84477, 0.89344E+03
   11600,2026-06-16T11:50:10.078+09:00, 0.223E-01, 243.63073, 0.90113E+03
   11700,2026-06-16T11:50:17.883+09:00, 0.229E-01, 245.82495, 0.90888E+03
   11800,2026-06-16T11:50:25.695+09:00, 0.205E-01, 248.09652, 0.91664E+03
   11900,2026-06-16T11:50:33.453+09:00, 0.267E-01, 250.25288, 0.92434E+03
   12000,2026-06-16T11:50:41.272+09:00, 0.246E-01, 252.58825, 0.93211E+03
   12100,2026-06-16T11:50:49.127+09:00, 0.210E-01, 254.92118, 0.93991E+03
   12200,2026-06-16T11:50:56.987+09:00, 0.248E-01, 257.46163, 0.94772E+03
   12300,2026-06-16T11:51:04.791+09:00, 0.242E-01, 259.83188, 0.95547E+03
   12400,2026-06-16T11:51:12.627+09:00, 0.249E-01, 262.12571, 0.96324E+03
   12500,2026-06-16T11:51:20.428+09:00, 0.235E-01, 264.33873, 0.97099E+03
   12600,2026-06-16T11:51:28.258+09:00, 0.262E-01, 266.80541, 0.97877E+03
   12700,2026-06-16T11:51:36.037+09:00, 0.246E-01, 269.03398, 0.98650E+03
   12800,2026-06-16T11:51:43.825+09:00, 0.244E-01, 271.42639, 0.99423E+03
   12900,2026-06-16T11:51:51.596+09:00, 0.223E-01, 273.75395, 0.10020E+04
   13000,2026-06-16T11:51:59.399+09:00, 0.263E-01, 276.11266, 0.10097E+04
   13100,2026-06-16T11:52:07.215+09:00, 0.268E-01, 278.34653, 0.10175E+04
   13200,2026-06-16T11:52:15.073+09:00, 0.225E-01, 280.67320, 0.10253E+04
   13300,2026-06-16T11:52:22.820+09:00, 0.243E-01, 282.92068, 0.10330E+04
   13400,2026-06-16T11:52:30.580+09:00, 0.242E-01, 285.22138, 0.10407E+04
   13500,2026-06-16T11:52:38.348+09:00, 0.228E-01, 287.48711, 0.10484E+04
   13600,2026-06-16T11:52:46.128+09:00, 0.237E-01, 289.87071, 0.10561E+04
   13700,2026-06-16T11:52:53.897+09:00, 0.242E-01, 292.17667, 0.10638E+04
   13800,2026-06-16T11:53:01.759+09:00, 0.266E-01, 294.70378, 0.10716E+04
   13900,2026-06-16T11:53:09.578+09:00, 0.185E-01, 296.92831, 0.10794E+04
   14000,2026-06-16T11:53:17.389+09:00, 0.255E-01, 299.19075, 0.10872E+04
   14033,2026-06-16T11:53:19.974+09:00, 0.750E-02, 300.00000, 0.10897E+04
