,,s,s,s
    8200,2026-06-16T11:29:14.181+09:00, 0.233E-01, 173.86056, 0.72307E+03
    8300,2026-06-16T11:29:23.073+09:00, 0.230E-01, 176.10373, 0.73188E+03
    8400,2026-06-16T11:29:31.877+09:00, 0.229E-01, 178.42336, 0.74061E+03
    8500,2026-06-16T11:29:40.719+09:00, 0.236E-01, 180.56169, 0.74937E+03
    8600,2026-06-16T11:29:49.629+09:00, 0.219E-01, 182.72997, 0.75820E+03
    8700,2026-06-16T11:29:58.472+09:00, 0.212E-01, 184.92192, 0.76697E+03
    8800,2026-06-16T11:30:07.290+09:00, 0.225E-01, 187.24355, 0.77570E+03
    8900,2026-06-16T11:30:16.155+09:00, 0.207E-01, 189.59921, 0.78449E+03
    9000,2026-06-16T11:30:24.981+09:00, 0.214E-01, 191.82585, 0.79324E+03
    9100,2026-06-16T11:30:33.806+09:00, 0.224E-01, 194.03507, 0.80198E+03
    9200,2026-06-16T11:30:42.588+09:00, 0.243E-01, 196.19424, 0.81068E+03
    9300,2026-06-16T11:30:51.465+09:00, 0.219E-01, 198.56996, 0.81948E+03
    9400,2026-06-16T11:31:00.242+09:00, 0.228E-01, 200.81046, 0.82818E+03
    9500,2026-06-16T11:31:09.073+09:00, 0.228E-01, 202.76752, 0.83693E+03
    9600,2026-06-16T11:31:17.908+09:00, 0.235E-01, 205.00114, 0.84569E+03
    9700,2026-06-16T11:31:26.789+09:00, 0.193E-01, 207.38541, 0.85449E+03
    9800,2026-06-16T11:31:35.647+09:00, 0.265E-01, 209.65986, 0.86327E+03
    9900,2026-06-16T11:31:44.561+09:00, 0.215E-01, 211.87991, 0.87211E+03
   10000,2026-06-16T11:31:53.428+09:00, 0.235E-01, 214.11271, 0.88089E+03
   10100,2026-06-16T11:32:02.275+09:00, 0.222E-01, 216.41138, 0.88966E+03
   10200,2026-06-16T11:32:11.166+09:00, 0.227E-01, 218.77347, 0.89847E+03
   10300,2026-06-16T11:32:19.980+09:00, 0.232E-01, 221.12783, 0.90721E+03
   10400,2026-06-16T11:32:28.769+09:00, 0.212E-01, 223.29528, 0.91592E+03
   10500,2026-06-16T11:32:37.588+09:00, 0.227E-01, 225.51944, 0.92466E+03
   10600,2026-06-16T11:32:46.355+09:00, 0.213E-01, 227.70527, 0.93336E+03
   10700,2026-06-16T11:32:55.156+09:00, 0.217E-01, 229.90093, 0.94209E+03
   10800,2026-06-16T11:33:03.975+09:00, 0.199E-01, 232.18862, 0.95082E+03
   10900,2026-06-16T11:33:12.790+09:00, 0.211E-01, 234.33844, 0.95956E+03
   11000,2026-06-16T11:33:21.579+09:00, 0.194E-01, 236.66969, 0.96828E+03
   11100,2026-06-16T11:33:30.311+09:00, 0.255E-01, 238.96142, 0.97694E+03
   11200,2026-06-16T11:33:39.117+09:00, 0.250E-01, 241.32145, 0.98567E+03
   11300,2026-06-16T11:33:47.835+09:00, 0.237E-01, 243.43927, 0.99432E+03
   11400,2026-06-16T11:33:56.615+09:00, 0.239E-01, 245.75143, 0.10030E+04
   11500,2026-06-16T11:34:05.401+09:00, 0.219E-01, 248.13208, 0.10117E+04
   11600,2026-06-16T11:34:14.122+09:00, 0.253E-01, 250.34762, 0.10204E+04
   11700,2026-06-16T11:34:22.981+09:00, 0.175E-01, 252.46925, 0.10292E+04
   11800,2026-06-16T11:34:31.777+09:00, 0.185E-01, 254.54643, 0.10379E+04
   11900,2026-06-16T11:34:40.482+09:00, 0.207E-01, 256.67387, 0.10465E+04
   12000,2026-06-16T11:34:49.265+09:00, 0.261E-01, 258.99422, 0.10552E+04
   12100,2026-06-16T11:34:58.080+09:00, 0.258E-01, 261.25035, 0.10640E+04
   12200,2026-06-16T11:35:06.891+09:00, 0.230E-01, 263.61419, 0.10727E+04
   12300,2026-06-16T11:35:15.754+09:00, 0.243E-01, 265.91466, 0.10815E+04
   12400,2026-06-16T11:35:24.583+09:00, 0.267E-01, 268.42353, 0.10903E+04
   12500,2026-06-16T11:35:33.355+09:00, 0.228E-01, 270.74713, 0.10990E+04
   12600,2026-06-16T11:35:42.159+09:00, 0.208E-01, 272.85350, 0.11077E+04
   12700,2026-06-16T11:35:50.996+09:00, 0.209E-01, 275.05788, 0.11165E+04
   12800,2026-06-16T11:35:59.811+09:00, 0.174E-01, 277.21522, 0.11252E+04
   12900,2026-06-16T11:36:08.548+09:00, 0.247E-01, 279.62082, 0.11339E+04
   13000,2026-06-16T11:36:17.323+09:00, 0.243E-01, 281.89771, 0.11426E+04
   13100,2026-06-16T11:36:26.099+09:00, 0.256E-01, 284.22269, 0.11513E+04
   13200,2026-06-16T11:36:34.874+09:00, 0.202E-01, 286.66276, 0.11600E+04
   13300,2026-06-16T11:36:43.586+09:00, 0.253E-01, 289.03068, 0.11687E+04
   13400,2026-06-16T11:36:52.391+09:00, 0.180E-01, 291.29535, 0.11774E+04
   13500,2026-06-16T11:37:01.148+09:00, 0.254E-01, 293.46310, 0.11861E+04
   13600,2026-06-16T11:37:09.608+09:00, 0.233E-01, 295.83917, 0.11945E+04
   13700,2026-06-16T11:37:17.036+09:00, 0.189E-01, 298.24856, 0.12019E+04
   13778,2026-06-16T11:37:22.701+09:00, 0.104E-01, 300.00000, 0.12075E+04
