,,s,s,s
    3800,2026-06-16T11:38:31.876+09:00, 0.196E-01,  81.35962, 0.32558E+03
    3900,2026-06-16T11:38:40.951+09:00, 0.186E-01,  83.31003, 0.33457E+03
    4000,2026-06-16T11:38:50.076+09:00, 0.219E-01,  85.32752, 0.34362E+03
    4100,2026-06-16T11:38:59.250+09:00, 0.255E-01,  87.42870, 0.35270E+03
    4200,2026-06-16T11:39:08.595+09:00, 0.207E-01,  89.42933, 0.36197E+03
    4300,2026-06-16T11:39:17.801+09:00, 0.207E-01,  91.63132, 0.37110E+03
    4400,2026-06-16T11:39:26.937+09:00, 0.217E-01,  93.72088, 0.38016E+03
    4500,2026-06-16T11:39:36.140+09:00, 0.215E-01,  95.82082, 0.38929E+03
    4600,2026-06-16T11:39:45.235+09:00, 0.203E-01,  97.83526, 0.39831E+03
    4700,2026-06-16T11:39:54.347+09:00, 0.188E-01,  99.90857, 0.40735E+03
    4800,2026-06-16T11:40:03.575+09:00, 0.201E-01, 102.15043, 0.41649E+03
    4900,2026-06-16T11:40:12.764+09:00, 0.207E-01, 104.20067, 0.42554E+03
    5000,2026-06-16T11:40:21.889+09:00, 0.217E-01, 106.26938, 0.43458E+03
    5100,2026-06-16T11:40:31.094+09:00, 0.225E-01, 108.26831, 0.44371E+03
    5200,2026-06-16T11:40:40.231+09:00, 0.204E-01, 110.34661, 0.45278E+03
    5300,2026-06-16T11:40:49.351+09:00, 0.174E-01, 112.26628, 0.46182E+03
    5400,2026-06-16T11:40:58.511+09:00, 0.224E-01, 114.42311, 0.47090E+03
    5500,2026-06-16T11:41:07.680+09:00, 0.187E-01, 116.61567, 0.48000E+03
    5600,2026-06-16T11:41:16.757+09:00, 0.238E-01, 118.75215, 0.48900E+03
    5700,2026-06-16T11:41:25.984+09:00, 0.222E-01, 120.91039, 0.49814E+03
    5800,2026-06-16T11:41:35.158+09:00, 0.228E-01, 123.08698, 0.50724E+03
    5900,2026-06-16T11:41:44.245+09:00, 0.216E-01, 125.24538, 0.51625E+03
    6000,2026-06-16T11:41:53.380+09:00, 0.232E-01, 127.27543, 0.52531E+03
    6100,2026-06-16T11:42:02.494+09:00, 0.221E-01, 129.54369, 0.53435E+03
    6200,2026-06-16T11:42:11.581+09:00, 0.248E-01, 131.82908, 0.54337E+03
    6300,2026-06-16T11:42:20.759+09:00, 0.193E-01, 133.99400, 0.55247E+03
    6400,2026-06-16T11:42:29.909+09:00, 0.230E-01, 136.17580, 0.56154E+03
    6500,2026-06-16T11:42:39.082+09:00, 0.221E-01, 138.35877, 0.57063E+03
    6600,2026-06-16T11:42:48.170+09:00, 0.205E-01, 140.49608, 0.57965E+03
    6700,2026-06-16T11:42:57.277+09:00, 0.194E-01, 142.49480, 0.58868E+03
    6800,2026-06-16T11:43:06.376+09:00, 0.225E-01, 144.68357, 0.59770E+03
    6900,2026-06-16T11:43:15.558+09:00, 0.194E-01, 146.67006, 0.60681E+03
    7000,2026-06-16T11:43:24.587+09:00, 0.221E-01, 148.69599, 0.61576E+03
    7100,2026-06-16T11:43:33.754+09:00, 0.166E-01, 150.79968, 0.62485E+03
    7200,2026-06-16T11:43:43.010+09:00, 0.180E-01, 152.78079, 0.63403E+03
    7300,2026-06-16T11:43:52.174+09:00, 0.200E-01, 154.87987, 0.64312E+03
    7400,2026-06-16T11:44:01.393+09:00, 0.210E-01, 157.01288, 0.65226E+03
    7500,2026-06-16T11:44:10.609+09:00, 0.224E-01, 159.25902, 0.66141E+03
    7600,2026-06-16T11:44:19.793+09:00, 0.207E-01, 161.53866, 0.67051E+03
    7700,2026-06-16T11:44:28.870+09:00, 0.215E-01, 163.75608, 0.67952E+03
    7800,2026-06-16T11:44:37.984+09:00, 0.237E-01, 165.94232, 0.68856E+03
    7900,2026-06-16T11:44:47.124+09:00, 0.207E-01, 168.04251, 0.69761E+03
    8000,2026-06-16T11:44:56.195+09:00, 0.222E-01, 170.13455, 0.70661E+03
    8100,2026-06-16T11:45:05.327+09:00, 0.241E-01, 172.29790, 0.71566E+03
    8200,2026-06-16T11:45:14.370+09:00, 0.230E-01, 174.56392, 0.72463E+03
    8300,2026-06-16T11:45:23.533+09:00, 0.238E-01, 176.79993, 0.73372E+03
    8400,2026-06-16T11:45:32.650+09:00, 0.245E-01, 179.29672, 0.74276E+03
    8500,2026-06-16T11:45:41.752+09:00, 0.247E-01, 181.67234, 0.75178E+03
    8600,2026-06-16T11:45:50.943+09:00, 0.204E-01, 183.95911, 0.76090E+03
    8700,2026-06-16T11:46:00.001+09:00, 0.220E-01, 186.03670, 0.76987E+03
    8800,2026-06-16T11:46:09.123+09:00, 0.219E-01, 188.20520, 0.77891E+03
    8900,2026-06-16T11:46:18.294+09:00, 0.199E-01, 190.40163, 0.78800E+03
    9000,2026-06-16T11:46:27.415+09:00, 0.216E-01, 192.64446, 0.79705E+03
    9100,2026-06-16T11:46:36.595+09:00, 0.231E-01, 194.89284, 0.80616E+03
    9200,2026-06-16T11:46:45.791+09:00, 0.207E-01, 197.17778, 0.81528E+03
    9300,2026-06-16T11:46:54.884+09:00, 0.219E-01, 199.43299, 0.82430E+03
    9400,2026-06-16T11:47:03.945+09:00, 0.169E-01, 201.65364, 0.83328E+03
    9500,2026-06-16T11:47:13.014+09:00, 0.213E-01, 203.82312, 0.84228E+03
    9600,2026-06-16T11:47:22.079+09:00, 0.199E-01, 205.91153, 0.85127E+03
    9700,2026-06-16T11:47:31.264+09:00, 0.227E-01, 208.13061, 0.86037E+03
    9800,2026-06-16T11:47:40.352+09:00, 0.196E-01, 210.28466, 0.86938E+03
    9900,2026-06-16T11:47:49.530+09:00, 0.155E-01, 212.21335, 0.87849E+03
   10000,2026-06-16T11:47:58.516+09:00, 0.161E-01, 214.28599, 0.88740E+03
   10100,2026-06-16T11:48:07.602+09:00, 0.232E-01, 216.39198, 0.89641E+03
   10200,2026-06-16T11:48:16.729+09:00, 0.236E-01, 218.61407, 0.90546E+03
   10300,2026-06-16T11:48:25.819+09:00, 0.260E-01, 220.95648, 0.91448E+03
   10400,2026-06-16T11:48:34.941+09:00, 0.230E-01, 223.20473, 0.92352E+03
   10500,2026-06-16T11:48:44.052+09:00, 0.203E-01, 225.39274, 0.93255E+03
   10600,2026-06-16T11:48:53.156+09:00, 0.204E-01, 227.49245, 0.94158E+03
   10700,2026-06-16T11:49:02.235+09:00, 0.205E-01, 229.73267, 0.95057E+03
   10800,2026-06-16T11:49:11.428+09:00, 0.252E-01, 232.05740, 0.95967E+03
   10900,2026-06-16T11:49:20.491+09:00, 0.238E-01, 234.51163, 0.96866E+03
   11000,2026-06-16T11:49:29.618+09:00, 0.220E-01, 236.83943, 0.97771E+03
   11100,2026-06-16T11:49:38.649+09:00, 0.231E-01, 239.11619, 0.98666E+03
   11200,2026-06-16T11:49:47.714+09:00, 0.219E-01, 241.45483, 0.99565E+03
   11300,2026-06-16T11:49:56.835+09:00, 0.238E-01, 243.74233, 0.10047E+04
   11400,2026-06-16T11:50:06.033+09:00, 0.256E-01, 246.00648, 0.10138E+04
   11500,2026-06-16T11:50:15.189+09:00, 0.181E-01, 248.40821, 0.10229E+04
   11600,2026-06-16T11:50:24.245+09:00, 0.253E-01, 250.87358, 0.10319E+04
   11700,2026-06-16T11:50:33.399+09:00, 0.229E-01, 253.24222, 0.10409E+04
   11800,2026-06-16T11:50:42.482+09:00, 0.220E-01, 255.53927, 0.10499E+04
   11900,2026-06-16T11:50:51.529+09:00, 0.242E-01, 257.77066, 0.10589E+04
   12000,2026-06-16T11:51:00.678+09:00, 0.218E-01, 260.17716, 0.10680E+04
   12100,2026-06-16T11:51:09.775+09:00, 0.232E-01, 262.50189, 0.10770E+04
   12200,2026-06-16T11:51:18.903+09:00, 0.206E-01, 264.78865, 0.10861E+04
   12300,2026-06-16T11:51:28.066+09:00, 0.235E-01, 267.06294, 0.10951E+04
   12400,2026-06-16T11:51:37.143+09:00, 0.200E-01, 269.37940, 0.11041E+04
   12500,2026-06-16T11:51:46.189+09:00, 0.224E-01, 271.71272, 0.11131E+04
   12600,2026-06-16T11:51:55.311+09:00, 0.212E-01, 274.06745, 0.11222E+04
   12700,2026-06-16T11:52:04.439+09:00, 0.210E-01, 276.36846, 0.11312E+04
   12800,2026-06-16T11:52:13.504+09:00, 0.212E-01, 278.83364, 0.11402E+04
   12900,2026-06-16T11:52:22.587+09:00, 0.252E-01, 281.00063, 0.11492E+04
   13000,2026-06-16T11:52:31.675+09:00, 0.215E-01, 283.44033, 0.11582E+04
   13100,2026-06-16T11:52:40.699+09:00, 0.211E-01, 285.92517, 0.11672E+04
   13200,2026-06-16T11:52:49.773+09:00, 0.236E-01, 288.31906, 0.11762E+04
   13300,2026-06-16T11:52:59.002+09:00, 0.153E-01, 290.48026, 0.11853E+04
   13400,2026-06-16T11:53:08.096+09:00, 0.231E-01, 292.66099, 0.11943E+04
   13500,2026-06-16T11:53:17.139+09:00, 0.238E-01, 295.01913, 0.12033E+04
   13600,2026-06-16T11:53:26.278+09:00, 0.228E-01, 297.27050, 0.12124E+04
   13700,2026-06-16T11:53:35.317+09:00, 0.272E-01, 299.63318, 0.12213E+04
   13716,2026-06-16T11:53:36.839+09:00, 0.679E-02, 300.00000, 0.12228E+04
