,,s,s,s
    7900,2026-06-16T11:46:51.022+09:00, 0.169E-01, 173.79198, 0.70270E+03
    8000,2026-06-16T11:47:00.047+09:00, 0.222E-01, 175.94348, 0.71166E+03
    8100,2026-06-16T11:47:09.169+09:00, 0.227E-01, 178.21731, 0.72070E+03
    8200,2026-06-16T11:47:18.210+09:00, 0.214E-01, 180.44078, 0.72966E+03
    8300,2026-06-16T11:47:27.221+09:00, 0.233E-01, 182.68639, 0.73860E+03
    8400,2026-06-16T11:47:36.343+09:00, 0.196E-01, 185.01524, 0.74765E+03
    8500,2026-06-16T11:47:45.416+09:00, 0.247E-01, 187.38222, 0.75666E+03
    8600,2026-06-16T11:47:54.475+09:00, 0.234E-01, 189.64383, 0.76565E+03
    8700,2026-06-16T11:48:03.577+09:00, 0.148E-01, 191.65124, 0.77468E+03
    8800,2026-06-16T11:48:12.562+09:00, 0.202E-01, 193.38466, 0.78359E+03
    8900,2026-06-16T11:48:21.544+09:00, 0.174E-01, 195.38658, 0.79250E+03
    9000,2026-06-16T11:48:30.579+09:00, 0.209E-01, 197.55248, 0.80147E+03
    9100,2026-06-16T11:48:39.651+09:00, 0.260E-01, 199.92853, 0.81047E+03
    9200,2026-06-16T11:48:48.736+09:00, 0.213E-01, 202.20883, 0.81948E+03
    9300,2026-06-16T11:48:57.811+09:00, 0.186E-01, 204.45431, 0.82848E+03
    9400,2026-06-16T11:49:06.831+09:00, 0.198E-01, 206.60175, 0.83743E+03
    9500,2026-06-16T11:49:15.961+09:00, 0.225E-01, 208.91524, 0.84649E+03
    9600,2026-06-16T11:49:25.063+09:00, 0.249E-01, 211.31888, 0.85552E+03
    9700,2026-06-16T11:49:34.107+09:00, 0.254E-01, 213.67719, 0.86449E+03
    9800,2026-06-16T11:49:43.248+09:00, 0.264E-01, 216.04078, 0.87355E+03
    9900,2026-06-16T11:49:52.313+09:00, 0.269E-01, 218.39188, 0.88255E+03
   10000,2026-06-16T11:50:01.353+09:00, 0.262E-01, 220.88625, 0.89151E+03
   10100,2026-06-16T11:50:10.456+09:00, 0.211E-01, 223.25427, 0.90054E+03
   10200,2026-06-16T11:50:19.436+09:00, 0.281E-01, 225.60018, 0.90945E+03
   10300,2026-06-16T11:50:28.456+09:00, 0.255E-01, 228.02782, 0.91839E+03
   10400,2026-06-16T11:50:37.550+09:00, 0.219E-01, 230.55304, 0.92741E+03
   10500,2026-06-16T11:50:46.550+09:00, 0.217E-01, 232.94362, 0.93634E+03
   10600,2026-06-16T11:50:55.613+09:00, 0.251E-01, 235.39820, 0.94534E+03
   10700,2026-06-16T11:51:04.635+09:00, 0.289E-01, 237.84347, 0.95429E+03
   10800,2026-06-16T11:51:13.701+09:00, 0.238E-01, 240.11120, 0.96327E+03
   10900,2026-06-16T11:51:22.699+09:00, 0.237E-01, 242.47064, 0.97220E+03
   11000,2026-06-16T11:51:31.798+09:00, 0.249E-01, 245.00497, 0.98122E+03
   11100,2026-06-16T11:51:40.817+09:00, 0.253E-01, 247.44423, 0.99017E+03
   11200,2026-06-16T11:51:49.835+09:00, 0.247E-01, 249.89307, 0.99912E+03
   11300,2026-06-16T11:51:58.981+09:00, 0.230E-01, 252.14035, 0.10082E+04
   11400,2026-06-16T11:52:08.081+09:00, 0.145E-01, 254.39840, 0.10172E+04
   11500,2026-06-16T11:52:17.192+09:00, 0.187E-01, 256.26990, 0.10263E+04
   11600,2026-06-16T11:52:26.175+09:00, 0.238E-01, 258.72693, 0.10352E+04
   11700,2026-06-16T11:52:35.189+09:00, 0.223E-01, 261.13855, 0.10441E+04
   11800,2026-06-16T11:52:44.224+09:00, 0.237E-01, 263.53120, 0.10531E+04
   11900,2026-06-16T11:52:53.255+09:00, 0.236E-01, 265.94381, 0.10620E+04
   12000,2026-06-16T11:53:02.225+09:00, 0.222E-01, 268.19673, 0.10709E+04
   12100,2026-06-16T11:53:11.270+09:00, 0.218E-01, 270.41084, 0.10799E+04
   12200,2026-06-16T11:53:20.286+09:00, 0.233E-01, 272.73228, 0.10888E+04
   12300,2026-06-16T11:53:29.297+09:00, 0.267E-01, 275.23063, 0.10978E+04
   12400,2026-06-16T11:53:38.187+09:00, 0.220E-01, 277.75231, 0.11066E+04
   12500,2026-06-16T11:53:46.571+09:00, 0.234E-01, 280.32132, 0.11149E+04
   12600,2026-06-16T11:53:54.851+09:00, 0.220E-01, 282.40753, 0.11231E+04
   12700,2026-06-16T11:54:03.147+09:00, 0.217E-01, 284.81407, 0.11314E+04
   12800,2026-06-16T11:54:11.447+09:00, 0.249E-01, 287.20275, 0.11396E+04
   12900,2026-06-16T11:54:19.741+09:00, 0.236E-01, 289.61285, 0.11478E+04
   13000,2026-06-16T11:54:28.064+09:00, 0.202E-01, 292.09131, 0.11561E+04
   13100,2026-06-16T11:54:36.456+09:00, 0.161E-01, 294.50591, 0.11644E+04
   13200,2026-06-16T11:54:44.782+09:00, 0.250E-01, 296.81941, 0.11727E+04
   13300,2026-06-16T11:54:53.033+09:00, 0.250E-01, 299.30896, 0.11809E+04
   13326,2026-06-16T11:54:55.231+09:00, 0.641E-02, 300.00000, 0.11830E+04
