,,s,s,s
    4100,2026-06-18T22:13:09.880+09:00, 0.918E-02,  47.16257, 0.41396E+03
    4200,2026-06-18T22:13:20.142+09:00, 0.999E-02,  48.16862, 0.42411E+03
    4300,2026-06-18T22:13:30.291+09:00, 0.103E-01,  49.24306, 0.43417E+03
    4400,2026-06-18T22:13:40.543+09:00, 0.112E-01,  50.32036, 0.44429E+03
    4500,2026-06-18T22:13:50.701+09:00, 0.983E-02,  51.38892, 0.45435E+03
    4600,2026-06-18T22:14:00.895+09:00, 0.104E-01,  52.43244, 0.46444E+03
    4700,2026-06-18T22:14:11.120+09:00, 0.108E-01,  53.46189, 0.47458E+03
    4800,2026-06-18T22:14:21.376+09:00, 0.128E-01,  54.62287, 0.48472E+03
    4900,2026-06-18T22:14:31.673+09:00, 0.118E-01,  55.68484, 0.49494E+03
    5000,2026-06-18T22:14:41.810+09:00, 0.104E-01,  56.79877, 0.50496E+03
    5100,2026-06-18T22:14:51.981+09:00, 0.101E-01,  57.93828, 0.51505E+03
    5200,2026-06-18T22:15:02.120+09:00, 0.110E-01,  59.00648, 0.52508E+03
    5300,2026-06-18T22:15:12.328+09:00, 0.108E-01,  60.14333, 0.53519E+03
    5400,2026-06-18T22:15:22.512+09:00, 0.942E-02,  61.15069, 0.54528E+03
    5500,2026-06-18T22:15:32.680+09:00, 0.967E-02,  62.09112, 0.55535E+03
    5600,2026-06-18T22:15:42.760+09:00, 0.115E-01,  63.14773, 0.56533E+03
    5700,2026-06-18T22:15:52.975+09:00, 0.123E-01,  64.28281, 0.57544E+03
    5800,2026-06-18T22:16:03.115+09:00, 0.102E-01,  65.46607, 0.58550E+03
    5900,2026-06-18T22:16:13.257+09:00, 0.123E-01,  66.67892, 0.59554E+03
    6000,2026-06-18T22:16:23.452+09:00, 0.115E-01,  67.75782, 0.60564E+03
    6100,2026-06-18T22:16:33.754+09:00, 0.102E-01,  68.81928, 0.61584E+03
    6200,2026-06-18T22:16:43.889+09:00, 0.101E-01,  69.87625, 0.62588E+03
    6300,2026-06-18T22:16:54.024+09:00, 0.119E-01,  71.04306, 0.63591E+03
    6400,2026-06-18T22:17:04.114+09:00, 0.128E-01,  72.25741, 0.64590E+03
    6500,2026-06-18T22:17:14.308+09:00, 0.116E-01,  73.39402, 0.65600E+03
    6600,2026-06-18T22:17:24.613+09:00, 0.949E-02,  74.51878, 0.66620E+03
    6700,2026-06-18T22:17:34.670+09:00, 0.115E-01,  75.62014, 0.67617E+03
    6800,2026-06-18T22:17:44.921+09:00, 0.107E-01,  76.72696, 0.68632E+03
    6900,2026-06-18T22:17:55.064+09:00, 0.127E-01,  77.87410, 0.69637E+03
    7000,2026-06-18T22:18:05.273+09:00, 0.994E-02,  79.02712, 0.70648E+03
    7100,2026-06-18T22:18:15.385+09:00, 0.128E-01,  80.21329, 0.71648E+03
    7200,2026-06-18T22:18:25.485+09:00, 0.112E-01,  81.36433, 0.72650E+03
    7300,2026-06-18T22:18:35.633+09:00, 0.112E-01,  82.48216, 0.73655E+03
    7400,2026-06-18T22:18:45.833+09:00, 0.102E-01,  83.56671, 0.74665E+03
    7500,2026-06-18T22:18:56.013+09:00, 0.107E-01,  84.71788, 0.75673E+03
    7600,2026-06-18T22:19:06.134+09:00, 0.116E-01,  85.86197, 0.76677E+03
    7700,2026-06-18T22:19:16.285+09:00, 0.121E-01,  87.01355, 0.77682E+03
    7800,2026-06-18T22:19:26.485+09:00, 0.103E-01,  88.12608, 0.78692E+03
    7900,2026-06-18T22:19:36.588+09:00, 0.115E-01,  89.18005, 0.79694E+03
    8000,2026-06-18T22:19:46.759+09:00, 0.108E-01,  90.34749, 0.80700E+03
    8100,2026-06-18T22:19:56.849+09:00, 0.139E-01,  91.56147, 0.81699E+03
    8200,2026-06-18T22:20:06.971+09:00, 0.114E-01,  92.84940, 0.82702E+03
    8300,2026-06-18T22:20:17.146+09:00, 0.110E-01,  93.95637, 0.83710E+03
    8400,2026-06-18T22:20:27.250+09:00, 0.118E-01,  95.06663, 0.84711E+03
    8500,2026-06-18T22:20:37.416+09:00, 0.113E-01,  96.22068, 0.85717E+03
    8600,2026-06-18T22:20:47.544+09:00, 0.122E-01,  97.46356, 0.86721E+03
    8700,2026-06-18T22:20:57.807+09:00, 0.117E-01,  98.54975, 0.87737E+03
    8800,2026-06-18T22:21:08.037+09:00, 0.104E-01,  99.72258, 0.88751E+03
    8900,2026-06-18T22:21:18.179+09:00, 0.121E-01, 100.86575, 0.89755E+03
    9000,2026-06-18T22:21:28.445+09:00, 0.120E-01, 102.00770, 0.90772E+03
    9100,2026-06-18T22:21:38.581+09:00, 0.119E-01, 103.08167, 0.91777E+03
    9200,2026-06-18T22:21:48.806+09:00, 0.123E-01, 104.24489, 0.92788E+03
    9300,2026-06-18T22:21:58.955+09:00, 0.143E-01, 105.52700, 0.93794E+03
    9400,2026-06-18T22:22:09.166+09:00, 0.107E-01, 106.72612, 0.94806E+03
    9500,2026-06-18T22:22:19.256+09:00, 0.101E-01, 107.83523, 0.95805E+03
    9600,2026-06-18T22:22:29.473+09:00, 0.133E-01, 108.97332, 0.96817E+03
    9700,2026-06-18T22:22:39.510+09:00, 0.131E-01, 110.18842, 0.97810E+03
    9800,2026-06-18T22:22:49.648+09:00, 0.105E-01, 111.46526, 0.98814E+03
    9900,2026-06-18T22:22:59.906+09:00, 0.111E-01, 112.65147, 0.99830E+03
   10000,2026-06-18T22:23:09.979+09:00, 0.122E-01, 113.83024, 0.10083E+04
   10100,2026-06-18T22:23:20.096+09:00, 0.131E-01, 115.03677, 0.10183E+04
   10200,2026-06-18T22:23:30.256+09:00, 0.113E-01, 116.18537, 0.10284E+04
   10300,2026-06-18T22:23:40.358+09:00, 0.112E-01, 117.38104, 0.10384E+04
   10400,2026-06-18T22:23:50.548+09:00, 0.935E-02, 118.45895, 0.10485E+04
   10500,2026-06-18T22:24:00.655+09:00, 0.120E-01, 119.65849, 0.10585E+04
   10600,2026-06-18T22:24:10.810+09:00, 0.124E-01, 120.82512, 0.10685E+04
   10700,2026-06-18T22:24:21.004+09:00, 0.119E-01, 122.06709, 0.10786E+04
   10800,2026-06-18T22:24:31.429+09:00, 0.103E-01, 123.13138, 0.10886E+04
   10900,2026-06-18T22:24:41.549+09:00, 0.106E-01, 124.28126, 0.10986E+04
   11000,2026-06-18T22:24:51.571+09:00, 0.125E-01, 125.40760, 0.11086E+04
   11100,2026-06-18T22:25:01.774+09:00, 0.112E-01, 126.62581, 0.11187E+04
   11200,2026-06-18T22:25:11.913+09:00, 0.116E-01, 127.78274, 0.11287E+04
   11300,2026-06-18T22:25:22.106+09:00, 0.116E-01, 129.00331, 0.11388E+04
   11400,2026-06-18T22:25:32.273+09:00, 0.121E-01, 130.21305, 0.11489E+04
   11500,2026-06-18T22:25:42.364+09:00, 0.112E-01, 131.37828, 0.11589E+04
   11600,2026-06-18T22:25:52.417+09:00, 0.138E-01, 132.66917, 0.11688E+04
   11700,2026-06-18T22:26:02.603+09:00, 0.122E-01, 134.00037, 0.11789E+04
   11800,2026-06-18T22:26:12.705+09:00, 0.124E-01, 135.14340, 0.11889E+04
   11900,2026-06-18T22:26:22.881+09:00, 0.130E-01, 136.38535, 0.11990E+04
   12000,2026-06-18T22:26:33.064+09:00, 0.105E-01, 137.57014, 0.12091E+04
   12100,2026-06-18T22:26:43.216+09:00, 0.134E-01, 138.71818, 0.12191E+04
   12200,2026-06-18T22:26:53.328+09:00, 0.128E-01, 139.97460, 0.12291E+04
   12300,2026-06-18T22:27:03.511+09:00, 0.128E-01, 141.12861, 0.12392E+04
   12400,2026-06-18T22:27:13.693+09:00, 0.109E-01, 142.34379, 0.12493E+04
   12500,2026-06-18T22:27:23.854+09:00, 0.129E-01, 143.54743, 0.12593E+04
   12600,2026-06-18T22:27:34.025+09:00, 0.118E-01, 144.65708, 0.12694E+04
   12700,2026-06-18T22:27:44.140+09:00, 0.125E-01, 145.83945, 0.12794E+04
   12800,2026-06-18T22:27:54.215+09:00, 0.114E-01, 147.07065, 0.12894E+04
   12900,2026-06-18T22:28:04.302+09:00, 0.138E-01, 148.41269, 0.12994E+04
   13000,2026-06-18T22:28:14.410+09:00, 0.118E-01, 149.64636, 0.13094E+04
   13100,2026-06-18T22:28:24.520+09:00, 0.140E-01, 150.89792, 0.13194E+04
   13200,2026-06-18T22:28:34.699+09:00, 0.106E-01, 152.15142, 0.13295E+04
   13300,2026-06-18T22:28:44.799+09:00, 0.137E-01, 153.35361, 0.13395E+04
   13400,2026-06-18T22:28:54.996+09:00, 0.110E-01, 154.63080, 0.13495E+04
   13500,2026-06-18T22:29:05.146+09:00, 0.114E-01, 155.73456, 0.13596E+04
   13600,2026-06-18T22:29:15.320+09:00, 0.111E-01, 156.80508, 0.13697E+04
   13700,2026-06-18T22:29:25.442+09:00, 0.122E-01, 157.95240, 0.13797E+04
   13800,2026-06-18T22:29:35.684+09:00, 0.127E-01, 159.10738, 0.13898E+04
   13900,2026-06-18T22:29:45.921+09:00, 0.117E-01, 160.29739, 0.14000E+04
   14000,2026-06-18T22:29:57.598+09:00, 0.120E-01, 161.48565, 0.14100E+04
   14100,2026-06-18T22:30:07.760+09:00, 0.127E-01, 162.73227, 0.14201E+04
   14200,2026-06-18T22:30:17.830+09:00, 0.134E-01, 163.99184, 0.14301E+04
   14300,2026-06-18T22:30:27.908+09:00, 0.131E-01, 165.28454, 0.14400E+04
   14400,2026-06-18T22:30:38.215+09:00, 0.131E-01, 166.50594, 0.14502E+04
   14500,2026-06-18T22:30:48.246+09:00, 0.137E-01, 167.78345, 0.14602E+04
   14600,2026-06-18T22:30:58.497+09:00, 0.112E-01, 168.97538, 0.14703E+04
   14700,2026-06-18T22:31:08.666+09:00, 0.115E-01, 170.14245, 0.14804E+04
   14800,2026-06-18T22:31:18.793+09:00, 0.113E-01, 171.35838, 0.14904E+04
   14900,2026-06-18T22:31:28.892+09:00, 0.121E-01, 172.51050, 0.15004E+04
   15000,2026-06-18T22:31:39.026+09:00, 0.121E-01, 173.70181, 0.15104E+04
   15100,2026-06-18T22:31:49.160+09:00, 0.116E-01, 174.86325, 0.15205E+04
   15200,2026-06-18T22:31:59.348+09:00, 0.111E-01, 176.05485, 0.15305E+04
   15300,2026-06-18T22:32:09.499+09:00, 0.118E-01, 177.24409, 0.15406E+04
   15400,2026-06-18T22:32:19.688+09:00, 0.116E-01, 178.43941, 0.15507E+04
   15500,2026-06-18T22:32:29.748+09:00, 0.149E-01, 179.67259, 0.15606E+04
   15600,2026-06-18T22:32:39.986+09:00, 0.117E-01, 180.94630, 0.15707E+04
   15700,2026-06-18T22:32:50.192+09:00, 0.118E-01, 182.12219, 0.15808E+04
   15800,2026-06-18T22:33:00.296+09:00, 0.127E-01, 183.30489, 0.15909E+04
   15900,2026-06-18T22:33:10.502+09:00, 0.149E-01, 184.60206, 0.16010E+04
   16000,2026-06-18T22:33:20.620+09:00, 0.123E-01, 185.99654, 0.16110E+04
   16100,2026-06-18T22:33:30.766+09:00, 0.117E-01, 187.22259, 0.16210E+04
   16200,2026-06-18T22:33:40.861+09:00, 0.132E-01, 188.57104, 0.16310E+04
   16300,2026-06-18T22:33:50.873+09:00, 0.138E-01, 189.87967, 0.16409E+04
   16400,2026-06-18T22:34:00.956+09:00, 0.122E-01, 191.17346, 0.16509E+04
   16500,2026-06-18T22:34:11.079+09:00, 0.116E-01, 192.29361, 0.16609E+04
   16600,2026-06-18T22:34:21.199+09:00, 0.133E-01, 193.60263, 0.16710E+04
   16700,2026-06-18T22:34:31.388+09:00, 0.104E-01, 194.75803, 0.16811E+04
   16800,2026-06-18T22:34:41.572+09:00, 0.109E-01, 195.84035, 0.16911E+04
   16900,2026-06-18T22:34:51.716+09:00, 0.114E-01, 196.89279, 0.17012E+04
   17000,2026-06-18T22:35:01.831+09:00, 0.123E-01, 198.04979, 0.17112E+04
   17100,2026-06-18T22:35:17.952+09:00, 0.118E-01, 199.27773, 0.17212E+04
   17200,2026-06-18T22:35:28.097+09:00, 0.128E-01, 200.51559, 0.17312E+04
   17300,2026-06-18T22:35:38.195+09:00, 0.111E-01, 201.82128, 0.17413E+04
   17400,2026-06-18T22:35:48.408+09:00, 0.129E-01, 203.16027, 0.17513E+04
   17500,2026-06-18T22:35:58.499+09:00, 0.123E-01, 204.47925, 0.17613E+04
   17600,2026-06-18T22:36:08.523+09:00, 0.121E-01, 205.67265, 0.17713E+04
   17700,2026-06-18T22:36:18.692+09:00, 0.118E-01, 206.94711, 0.17813E+04
   17800,2026-06-18T22:36:28.741+09:00, 0.112E-01, 208.18314, 0.17913E+04
   17900,2026-06-18T22:36:38.689+09:00, 0.112E-01, 209.34128, 0.18011E+04
   18000,2026-06-18T22:36:48.860+09:00, 0.107E-01, 210.47337, 0.18112E+04
   18100,2026-06-18T22:36:58.838+09:00, 0.116E-01, 211.56143, 0.18211E+04
   18200,2026-06-18T22:37:09.026+09:00, 0.101E-01, 212.64069, 0.18311E+04
   18300,2026-06-18T22:37:19.135+09:00, 0.119E-01, 213.77744, 0.18412E+04
   18400,2026-06-18T22:37:29.268+09:00, 0.123E-01, 215.03840, 0.18512E+04
   18500,2026-06-18T22:37:39.403+09:00, 0.119E-01, 216.19270, 0.18612E+04
   18600,2026-06-18T22:37:49.563+09:00, 0.118E-01, 217.37723, 0.18713E+04
   18700,2026-06-18T22:37:59.600+09:00, 0.139E-01, 218.52229, 0.18812E+04
   18800,2026-06-18T22:38:09.626+09:00, 0.148E-01, 219.82224, 0.18912E+04
   18900,2026-06-18T22:38:19.773+09:00, 0.133E-01, 221.14955, 0.19012E+04
   19000,2026-06-18T22:38:29.921+09:00, 0.125E-01, 222.33832, 0.19113E+04
   19100,2026-06-18T22:38:40.023+09:00, 0.106E-01, 223.53425, 0.19213E+04
   19200,2026-06-18T22:38:50.064+09:00, 0.124E-01, 224.76398, 0.19312E+04
   19300,2026-06-18T22:39:00.160+09:00, 0.116E-01, 226.01001, 0.19412E+04
   19400,2026-06-18T22:39:10.279+09:00, 0.122E-01, 227.16477, 0.19512E+04
   19500,2026-06-18T22:39:20.374+09:00, 0.131E-01, 228.45283, 0.19612E+04
   19600,2026-06-18T22:39:30.459+09:00, 0.113E-01, 229.72462, 0.19712E+04
   19700,2026-06-18T22:39:40.518+09:00, 0.132E-01, 230.98429, 0.19811E+04
   19800,2026-06-18T22:39:50.578+09:00, 0.124E-01, 232.24328, 0.19911E+04
   19900,2026-06-18T22:40:00.675+09:00, 0.135E-01, 233.44064, 0.20011E+04
   20000,2026-06-18T22:40:10.694+09:00, 0.147E-01, 234.82503, 0.20110E+04
   20100,2026-06-18T22:40:20.792+09:00, 0.128E-01, 236.10037, 0.20210E+04
   20200,2026-06-18T22:40:30.874+09:00, 0.143E-01, 237.29974, 0.20310E+04
   20300,2026-06-18T22:40:41.761+09:00, 0.135E-01, 238.60921, 0.20418E+04
   20400,2026-06-18T22:40:51.770+09:00, 0.149E-01, 240.01599, 0.20517E+04
   20500,2026-06-18T22:41:01.805+09:00, 0.113E-01, 241.29703, 0.20616E+04
   20600,2026-06-18T22:41:11.865+09:00, 0.115E-01, 242.50961, 0.20716E+04
   20700,2026-06-18T22:41:21.917+09:00, 0.137E-01, 243.72260, 0.20815E+04
   20800,2026-06-18T22:41:32.085+09:00, 0.107E-01, 244.91578, 0.20916E+04
   20900,2026-06-18T22:41:42.159+09:00, 0.118E-01, 246.04550, 0.21016E+04
   21000,2026-06-18T22:41:52.300+09:00, 0.116E-01, 247.20417, 0.21116E+04
   21100,2026-06-18T22:42:02.351+09:00, 0.137E-01, 248.53602, 0.21216E+04
   21200,2026-06-18T22:42:12.419+09:00, 0.127E-01, 249.84316, 0.21315E+04
   21300,2026-06-18T22:42:22.484+09:00, 0.140E-01, 251.14653, 0.21415E+04
   21400,2026-06-18T22:42:32.597+09:00, 0.120E-01, 252.45552, 0.21515E+04
   21500,2026-06-18T22:42:42.630+09:00, 0.142E-01, 253.76083, 0.21615E+04
   21600,2026-06-18T22:42:52.716+09:00, 0.133E-01, 255.11018, 0.21714E+04
   21700,2026-06-18T22:43:02.835+09:00, 0.124E-01, 256.36599, 0.21814E+04
   21800,2026-06-18T22:43:12.791+09:00, 0.136E-01, 257.62366, 0.21913E+04
   21900,2026-06-18T22:43:22.940+09:00, 0.138E-01, 258.91988, 0.22014E+04
   22000,2026-06-18T22:43:33.013+09:00, 0.120E-01, 260.22397, 0.22113E+04
   22100,2026-06-18T22:43:42.977+09:00, 0.142E-01, 261.53362, 0.22212E+04
   22200,2026-06-18T22:43:53.248+09:00, 0.124E-01, 262.77131, 0.22314E+04
   22300,2026-06-18T22:44:03.245+09:00, 0.130E-01, 264.10870, 0.22413E+04
   22400,2026-06-18T22:44:13.250+09:00, 0.108E-01, 265.31896, 0.22512E+04
   22500,2026-06-18T22:44:23.383+09:00, 0.134E-01, 266.48988, 0.22612E+04
   22600,2026-06-18T22:44:33.449+09:00, 0.114E-01, 267.70784, 0.22712E+04
   22700,2026-06-18T22:44:43.549+09:00, 0.122E-01, 268.93351, 0.22812E+04
   22800,2026-06-18T22:44:53.752+09:00, 0.107E-01, 270.16775, 0.22913E+04
   22900,2026-06-18T22:45:03.845+09:00, 0.130E-01, 271.43431, 0.23013E+04
   23000,2026-06-18T22:45:13.931+09:00, 0.138E-01, 272.75973, 0.23112E+04
   23100,2026-06-18T22:45:24.118+09:00, 0.118E-01, 274.17008, 0.23213E+04
   23200,2026-06-18T22:45:34.073+09:00, 0.104E-01, 275.51972, 0.23312E+04
   23300,2026-06-18T22:45:44.090+09:00, 0.136E-01, 276.83168, 0.23411E+04
   23400,2026-06-18T22:45:54.265+09:00, 0.101E-01, 278.19874, 0.23512E+04
   23500,2026-06-18T22:46:04.204+09:00, 0.120E-01, 279.35397, 0.23610E+04
   23600,2026-06-18T22:46:14.166+09:00, 0.129E-01, 280.70191, 0.23709E+04
   23700,2026-06-18T22:46:24.142+09:00, 0.112E-01, 281.99360, 0.23808E+04
   23800,2026-06-18T22:46:34.278+09:00, 0.116E-01, 283.23975, 0.23908E+04
   23900,2026-06-18T22:46:44.222+09:00, 0.135E-01, 284.53510, 0.24006E+04
   24000,2026-06-18T22:46:54.222+09:00, 0.142E-01, 285.90418, 0.24105E+04
   24100,2026-06-18T22:47:04.194+09:00, 0.141E-01, 287.22861, 0.24204E+04
   24200,2026-06-18T22:47:14.205+09:00, 0.133E-01, 288.55463, 0.24303E+04
   24300,2026-06-18T22:47:24.150+09:00, 0.143E-01, 289.91121, 0.24402E+04
   24400,2026-06-18T22:47:34.148+09:00, 0.140E-01, 291.19267, 0.24501E+04
   24500,2026-06-18T22:47:44.197+09:00, 0.135E-01, 292.46801, 0.24600E+04
   24600,2026-06-18T22:47:54.330+09:00, 0.115E-01, 293.66963, 0.24701E+04
   24700,2026-06-18T22:48:04.365+09:00, 0.137E-01, 294.90086, 0.24800E+04
   24800,2026-06-18T22:48:14.446+09:00, 0.120E-01, 296.10204, 0.24900E+04
   24900,2026-06-18T22:48:24.394+09:00, 0.122E-01, 297.37338, 0.24998E+04
   25000,2026-06-18T22:48:34.471+09:00, 0.128E-01, 298.57753, 0.25098E+04
   25100,2026-06-18T22:48:44.496+09:00, 0.137E-01, 299.96556, 0.25197E+04
   25103,2026-06-18T22:48:44.841+09:00, 0.699E-02, 300.00000, 0.25201E+04
